ID,POI_ID,POI_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,LC_LO,LC_LA,BASE_DE
KCLANPO23N000023166,18906035,대박투어,60400,N,2818510100106260000,인천광역시,연수구,옥련동,626,2818510100,2818564000,126.6414075,37.42443994,20231220
KCLANPO23N000022920,18861017,KL여행사,60400,N,4115010100101660012,경기도,의정부시,의정부동,166-12,4115010100,4115051000,127.0475599,37.73403833,20231220
KCLANPO23N000022959,18866328,코엔투,60400,N,1117010100102440009,서울특별시,용산구,후암동,244-9,1117010100,1117051000,126.9778108,37.54925456,20231220
KCLANPO23N000021865,18327962,하이파이브,60400,N,4413310400100250087,충청남도,천안시 서북구,두정동,25-87,4413310400,4413358000,127.1524,36.83211554,20231220
KCLANPO23N000034560,20864107,손병희선생묘소,60600,N,1130510400200280001,서울특별시,강북구,우이동,산28-1,1130510400,1130564500,127.0077495,37.66028024,20231220
KCLANPO23N000045632,22325125,청춘베리팜,60500,N,4671032029102320003,전라남도,담양군,고서면,232-3,4671032029,4671032000,126.9672391,35.24325966,20231220
KCLANPO23N000024258,19868475,우면산공원서울유아숲체험현장,60500,N,1165010800200360006,서울특별시,서초구,서초동,산36-6,1165010800,1165051000,127.0216207,37.47803086,20231220
KCLANPO23N000024717,19869126,옥천향수딸기체험학습장,60500,N,4373037023103650000,충청북도,옥천군,군서면,365,4373037023,4373037000,127.5242475,36.26663776,20231220
KCLANPO23N000024964,19869416,예술창작의집,60500,N,5013032023109430000,제주특별자치도,서귀포시,표선면,943,5013032023,5013032000,126.8023514,33.38593419,20231220
KCLANPO23N000024418,19868732,광덕쉼터,60500,N,4413132021104030009,충청남도,천안시 동남구,광덕면,403-9,4413132021,4413132000,127.0529652,36.67440083,20231220
KCLANPO23N000021906,18329392,하이코리아투어,60400,N,4159026221113440001,경기도,화성시,남양읍,1344-1,4159026221,4159026200,126.8231974,37.21202366,20231220
KCLANPO23N000023164,18906033,미래인터내셔널코리아,60400,N,1153010800100510031,서울특별시,구로구,오류동,51-31,1153010800,1153077000,126.8433766,37.49540379,20231220
KCLANPO23N000024387,19868686,소창체험관,60500,N,2871025021100840002,인천광역시,강화군,강화읍,84-2,2871025021,2871025000,126.4848553,37.74570899,20231220
KCLANPO23N000024394,19868697,군헌갯벌체험학습장,60500,N,4418011000200460002,충청남도,보령시,신흑동,산46-2,4418011000,4418056500,126.5325568,36.3374876,20231220
KCLANPO23N000042474,22034533,횡성댐물문화관,60500,N,5173034033100400001,강원특별자치도,횡성군,갑천면,40-1,5173034033,5173034000,128.0328964,37.54557321,20231220
KCLANPO23N000021880,18327984,펀트립,60400,N,1111012000101630000,서울특별시,종로구,신문로1가,163,1111012000,1111053000,126.9749137,37.56983904,20231220
KCLANPO23N000024757,19869179,칠형제바위,60500,N,4691036024200910000,전라남도,신안군,흑산면,산91,4691036024,4691036000,125.4130309,34.64107387,20231220
KCLANPO23N000024989,19878707,숭인공원서울유아숲체험현장,60500,N,1111016800100500146,서울특별시,종로구,동숭동,50-146,1111016800,1111064000,127.0076071,37.5807457,20231220
KCLANPO23N000039653,21458327,수월봉지질트레일,60500,N,5011031023137600000,제주특별자치도,제주시,한경면,3760,5011031023,5011031000,126.1633358,33.29483169,20231220
KCLANPO23N000024615,19869011,참새골,60500,N,4792034025101760000,경상북도,봉화군,춘양면,176,4792034025,4792034000,128.8733,36.9859667,20231220
KCLANPO23N000024256,19868472,청계7경존치교각,60500,N,1123010200107010006,서울특별시,동대문구,용두동,701-6,1123010200,1123053600,127.0278867,37.57046829,20231220
KCLANPO23N000025056,19878859,큰바위얼굴,60500,N,4691037022203180000,전라남도,신안군,하의면,산318,4691037022,4691037000,126.0198573,34.56861294,20231220
KCLANPO23N000025044,19878786,팡팡서커스,60500,N,4831031022101910004,경상남도,거제시,일운면,191-4,4831031022,4831031000,128.6972789,34.80331224,20231220
KCLANPO23N000033017,20773928,여행자센터,60400,N,4782025033106930002,경상북도,청도군,화양읍,693-2,4782025033,4782025000,128.7234762,35.68811942,20231220
KCLANPO23N000018037,17412787,태배전망대,60500,N,4482534026200020000,충청남도,태안군,소원면,산2,4482534026,4482534000,126.161098,36.84683977,20231220
KCLANPO23N000022941,18864315,칸타빌레,60400,N,3017011100103480005,대전광역시,서구,갈마동,348-5,3017011100,3017058200,127.3721592,36.34689391,20231220
KCLANPO23N000024894,19869336,늘가음도예문화체험관,60500,N,4577033024102190003,전라북도,순창군,풍산면,219-3,4577033024,4577033000,127.1361005,35.32512724,20231220
KCLANPO23N000024329,19868581,우리커피나무숲,60500,N,4128112600100720001,경기도,고양시 덕양구,행주외동,72-1,4128112600,4128163000,126.8230286,37.60029414,20231220
KCLANPO23N000021832,18327818,헤세드투어,60400,N,2711012300100880025,대구광역시,중구,사일동,88-25,2711011500,2711056500,128.5947975,35.87056981,20231220
KCLANPO23N000024742,19869161,한밤실농촌체험휴양마을협의회,60500,N,4721039023102880003,경상북도,영주시,부석면,288-3,4721039023,4721039000,128.6609802,37.00183968,20231220
KCLANPO23N000021960,18330186,드림여행사,60400,N,4131010300106700005,경기도,구리시,인창동,670-5,4131010300,4131052000,127.1403609,37.60481606,20231220
KCLANPO23N000022963,18866334,풍운국제여행사,60400,N,1114012200100420001,서울특별시,중구,회현동2가,42-1,1114012200,1114055000,126.9838471,37.55820869,20231220
KCLANPO23N000024352,19868622,초콜릿체험관,60500,N,2811014400100140003,인천광역시,중구,송월동3가,14-3,2811014400,2811061500,126.6206552,37.47753604,20231220
KCLANPO23N000024732,19869145,이문열문학기행,60500,N,4776035034103310003,경상북도,영양군,석보면,331-3,4776035034,4776035000,129.1270375,36.55895949,20231220
KCLANPO23N000022158,18351600,주여행문화학교산책,60400,N,3014011000102480271,대전광역시,중구,대사동,248-271,3014011000,3014063000,127.415773,36.32097067,20231220
KCLANPO23N000025270,19911972,LGU홈미디어체험관,60500,N,1117012800100650228,서울특별시,용산구,한강로3가,65-228,1117012800,1117062500,126.9635089,37.52378804,20231220
KCLANPO23N000023173,18906042,다봄투어,60400,N,2617010100111430013,부산광역시,동구,초량동,1143-13,2617010100,2617053000,129.0447878,35.12524607,20231220
KCLANPO23N000024524,19868880,국궁체험활,60500,N,4511111000100880001,전라북도,전주시 완산구,풍남동3가,88-1,4511111000,4511153000,127.150668,35.81686236,20231220
KCLANPO23N000024317,19868562,갯골생태공원해수체험장,60500,N,4139013000107240032,경기도,시흥시,장곡동,724-32,4139013000,4139063100,126.7805227,37.39258979,20231220
KCLANPO23N000034571,20867912,구례백두대간생태교육장,60500,N,4673034024104990001,전라남도,구례군,마산면,499-1,4673034024,4673034000,127.4861672,35.24237801,20231220
KCLANPO23N000024506,19868857,나눔체험학습,60500,N,2911012500102990005,광주광역시,동구,내남동,299-5,2911012500,2911074000,126.940071,35.09391521,20231220
KCLANPO23N000024523,19868879,상신리5도2촌추진위원회,60500,N,4415034030101900001,충청남도,공주시,반포면,190-1,4415034030,4415034000,127.2200966,36.3845055,20231220
KCLANPO23N000024929,19869374,삼복권역커뮤니티센터,60500,N,4679040032102640038,전라남도,화순군,동복면,264-38,4679040032,4679040000,127.1269677,35.0541341,20231220
KCLANPO23N000025190,19879141,송공산하시초관,60500,N,4691025329100580021,전라남도,신안군,압해읍,58-21,4691025329,4691025300,126.2550755,34.84159,20231220
KCLANPO23N000024762,19869185,봉화산유아숲체험원,60500,N,4615011000200500000,전라남도,순천시,용당동,산50,4615011000,4615055000,127.5003067,34.96748532,20231220
KCLANPO23N000047775,22586717,묘목플랫폼,60500,N,3611037021102690018,세종특별자치시,,전의면,269-18,3611037021,3611037000,127.2047283,36.67799721,20231220
KCLANPO23N000021951,18330030,유한회사남도기획,60400,N,4613013000107220011,전라남도,여수시,안산동,722-11,4613013000,4613078000,127.6559546,34.75465048,20231220
KCLANPO23N000024817,19869249,국민청소년수련마을민물고기체험장,60500,N,4713034029107560000,경상북도,경주시,산내면,756,4713034029,4713034000,129.064131,35.74031203,20231220
KCLANPO23N000025046,19878788,하하숲체험파크,60500,N,4159034032106640000,경기도,화성시,송산면,664,4159034032,4159034000,126.6709096,37.20308437,20231220
KCLANPO23N000022145,18349198,드림즈인코리아DREAMSINKOREA,60400,N,1165010800113300012,서울특별시,서초구,서초동,1330-12,1165010800,1165052000,127.0286856,37.49321509,20231220
KCLANPO23N000025009,19878731,상암공원서울유아숲체험현장,60500,N,1144012700117610000,서울특별시,마포구,상암동,1761,1144012700,1144074000,126.8844435,37.57825406,20231220
KCLANPO23N000022554,18490127,경대쌍마관광,60400,N,2723011100113700001,대구광역시,북구,산격동,1370-1,2723011100,2723063000,128.6082779,35.89101364,20231220
KCLANPO23N000035082,20888723,문경오미자테마공원오미자테마관,60500,N,4728025027103470000,경상북도,문경시,문경읍,347,4728025027,4728025000,128.0824221,36.74324149,20231220
KCLANPO23N000018235,17463939,구들장논,60600,N,4689035026106460000,전라남도,완도군,청산면,646,4689035026,4689035000,126.8904539,34.18096896,20231220
KCLANPO23N000024277,19868500,역사체험늘봄,60500,N,1129012100101080000,서울특별시,성북구,안암동1가,108,1129012100,1129060000,127.0208445,37.58803943,20231220
KCLANPO23N000022542,18487986,아프로이탈리아,60400,N,1120011500102890021,서울특별시,성동구,성수동2가,289-21,1120011500,1120069000,127.0544749,37.54646167,20231220
KCLANPO23N000024641,19869042,달팽이공작소앤팜,60500,N,4376034026109970009,충청북도,괴산군,칠성면,997-9,4376034026,4376034000,127.8480565,36.78490499,20231220
KCLANPO23N000024403,19868711,디스커버제주,60500,N,5013025028131000003,제주특별자치도,서귀포시,대정읍,3100-3,5013025028,5013025000,126.2399198,33.22561182,20231220
KCLANPO23N000025188,19879139,우리노리협동조합,60500,N,4613013300101060010,전라남도,여수시,신기동,106-10,4613013300,4613079000,127.6703637,34.76020823,20231220
KCLANPO23N000024946,19869394,화암추,60500,N,3117010100106860004,울산광역시,동구,방어동,686-4,3117010100,3117051000,129.409197,35.47224654,20231220
KCLANPO23N000024868,19869310,지산대,60500,N,4887031026201000000,경상남도,함양군,마천면,산100,4887031026,4887031000,127.7196776,35.38946444,20231220
KCLANPO23N000024830,19869264,대경블루,60500,N,4785036034101920001,경상북도,칠곡군,약목면,192-1,4785036034,4785036000,128.3842449,36.01905552,20231220
KCLANPO23N000022108,18349145,골프헌터,60400,N,2726010100105600001,대구광역시,수성구,범어동,560-1,2726010100,2726051000,128.6238598,35.85864632,20231220
KCLANPO23N000021974,18330457,지피인터내셔날,60400,N,1168010100108250020,서울특별시,강남구,역삼동,825-20,1168010100,1168064000,127.0292806,37.49751749,20231220
KCLANPO23N000024922,19869366,춘장재,60500,N,4782037051106670001,경상북도,청도군,매전면,667-1,4782037051,4782037000,128.8350906,35.61279013,20231220
KCLANPO23N000021891,18329376,주식회사트렌디랩,60400,N,4119010200101750006,경기도,부천시,심곡동,175-6,4119010200,4119060300,126.7824842,37.48541962,20231220
KCLANPO23N000024735,19869154,칠선녀탕,60500,N,5115035030204280000,강원특별자치도,강릉시,옥계면,산428,5115035030,5115035000,128.9038579,37.59592606,20231220
KCLANPO23N000024621,19869018,구절초꽃동산,60500,N,4471034023108460000,충청남도,금산군,군북면,846,4471034023,4471034000,127.4941375,36.15124867,20231220
KCLANPO23N000024289,19868516,청계천민속놀이,60500,N,1111012300100880000,서울특별시,종로구,서린동,88,1111012300,1111061500,126.9811249,37.56927522,20231220
KCLANPO23N000024632,19869033,뻔뻔한공작소,60500,N,4511111100103030181,전라북도,전주시 완산구,전동3가,303-181,4511111200,4511153000,127.1472797,35.81220824,20231220
KCLANPO23N000019360,17776103,뽀로로빌리지,60500,N,4825010900112640000,경상남도,김해시,외동,1264,4825010900,4825054000,128.8720778,35.22955465,20231220
KCLANPO23N000022901,18860982,힐링투어,60400,N,4613013000107360001,전라남도,여수시,안산동,736-1,4613013000,4613078000,127.6551147,34.7504737,20231220
KCLANPO23N000024583,19868959,궁터,60500,N,5172035222200380001,강원특별자치도,홍천군,영귀미면,산38-1,5172035222,5172035200,127.9658786,37.68513812,20231220
KCLANPO23N000025106,19878975,관폭대,60500,N,4315034025200010001,충청북도,제천시,덕산면,산1-1,4315034025,4315034000,128.1703791,36.8554833,20231220
KCLANPO23N000031241,20687764,비목공원위령탑,60600,N,4577040026200030001,전라북도,순창군,구림면,산3-1,4577040026,4577040000,127.1146285,35.50154453,20231220
KCLANPO23N000024409,19868719,한화리조트백암온천온천학습관,60500,N,4793036021111390000,경상북도,울진군,온정면,1139,4793036021,4793036000,129.3376067,36.72314046,20231220
KCLANPO23N000025175,19879126,길천도예공방,60500,N,4825033021108490000,경상남도,김해시,진례면,849,4825033021,4825033000,128.7422875,35.26155827,20231220
KCLANPO23N000022560,18491834,여행가게,60400,N,4613010800104000001,전라남도,여수시,교동,400-1,4613010800,4613057000,127.7325649,34.74059588,20231220
KCLANPO23N000023178,18906057,도듬여행사,60400,N,4113110100124630004,경기도,성남시 수정구,신흥동,2463-4,4113110100,4113152000,127.1528147,37.443741,20231220
KCLANPO23N000036512,21012360,순창쉴랜드,60500,N,4577031023107280015,전라북도,순창군,인계면,728-15,4577031023,4577031000,127.1317633,35.43222701,20231220
KCLANPO23N000022013,18331552,트랜스아시아투어,60400,N,1111011700101650003,서울특별시,종로구,당주동,165-3,1111011700,1111053000,126.9741263,37.57094482,20231220
KCLANPO23N000024839,19869275,백운나들목체험관,60500,N,4572035021106610008,전라북도,진안군,백운면,661-8,4572035021,4572035000,127.3911826,35.6786252,20231220
KCLANPO23N000021998,18330995,명천여행사,60400,N,4127110100106540006,경기도,안산시 상록구,일동,654-6,4127110100,4127151500,126.8654766,37.30526568,20231220
KCLANPO23N000025064,19878867,양구지게마을,60500,N,5180032026111850001,강원특별자치도,양구군,동면,1185-1,5180032026,5180032000,128.0672822,38.21039482,20231220
KCLANPO23N000025184,19879135,친환경나주배테마마을체험관,60500,N,4617031026107720020,전라남도,나주시,세지면,772-20,4617031026,4617031000,126.7046148,34.93129182,20231220
KCLANPO23N000021884,18327988,꿈꾸는허니문,60400,N,2911011600101220003,광주광역시,동구,불로동,122-3,2911011600,2911065500,126.9160294,35.14549767,20231220
KCLANPO23N000025128,19879003,우녀천,60500,N,5011010400103790006,제주특별자치도,제주시,이도이동,379-6,5011010400,5011054000,126.5368461,33.49972854,20231220
KCLANPO23N000021859,18327950,라인업투어,60400,N,1130510300104720193,서울특별시,강북구,수유동,472-193,1130510300,1130561500,127.0178535,37.63269746,20231220
KCLANPO23N000050075,22986603,금관총고분정보센터,60500,N,4713010700100910000,경상북도,경주시,노서동,91,4713010700,4713051500,129.2097775,35.84194656,20231220
KCLANPO23N000022175,18351619,주식회사배우는여행,60400,N,1165010800113370006,서울특별시,서초구,서초동,1337-6,1165010800,1165052000,127.0292758,37.4912815,20231220
KCLANPO23N000024533,19868892,아리랑강원막걸리체험장,60500,N,5113011100101270067,강원특별자치도,원주시,우산동,127-67,5113011100,5113060000,127.9395806,37.36098231,20231220
KCLANPO23N000021876,18327975,트래블라운지,60400,N,3611011300112910000,세종특별자치시,,아름동,1291,3611011300,3611053000,127.2498334,36.51223306,20231220
KCLANPO23N000023181,18906061,투어크래프트,60400,N,4146110500107760002,경기도,용인시 처인구,유방동,776-2,4146110500,4146153000,127.1928558,37.26161498,20231220
KCLANPO23N000024952,19869401,금강골,60500,N,4682025021200120001,전라남도,해남군,해남읍,산12-1,4682025021,4682025000,126.6165623,34.58002027,20231220
KCLANPO23N000021945,18329570,와이즈트래블,60400,N,1111012400100580000,서울특별시,종로구,수송동,58,1111012400,1111061500,126.9817419,37.57244418,20231220
KCLANPO23N000021866,18327963,크라운여행사,60400,N,1114010300100310023,서울특별시,중구,태평로1가,31-23,1114010300,1114055000,126.9783393,37.56723726,20231220
KCLANPO23N000024900,19869342,천심문,60500,N,4874031026201470001,경상남도,창녕군,고암면,산147-1,4874031026,4874031000,128.5149332,35.57732399,20231220
KCLANPO23N000025172,19879121,선산농촌체험청메골,60500,N,4579034028109250001,전라북도,고창군,공음면,925-1,4579034028,4579034000,126.5489685,35.38455356,20231220
KCLANPO23N000051217,23338251,명륜당,60600,N,2772035021102170000,대구광역시,군위군,의흥면,217,2772035021,2772035000,128.7200371,36.17360762,20231220
KCLANPO23N000024671,19869077,대굴령자동차마을,60500,N,5115031026104030000,강원특별자치도,강릉시,성산면,403,5115031026,5115031000,128.8028,37.73943457,20231220
KCLANPO23N000024357,19868632,호산임장,60500,N,4183035022200090000,경기도,양평군,서종면,산9,4183035022,4183035000,127.4029204,37.61030207,20231220
KCLANPO23N000023193,18908807,럭키여행사,60400,N,1114012400100250005,서울특별시,중구,충무로1가,25-5,1114012400,1114055000,126.982961,37.56083189,20231220
KCLANPO23N000024543,19868905,낙동강수변갈대군락지,60500,N,4785036034100130000,경상북도,칠곡군,약목면,13,4785036034,4785036000,128.3957102,36.02184541,20231220
KCLANPO23N000021983,18330979,올댓트래블,60400,N,2824510500100720008,인천광역시,계양구,임학동,72-8,2824510500,2824572000,126.7342405,37.54325126,20231220
KCLANPO23N000022162,18351605,주비채여행문화연구소,60400,N,3020012200102200000,대전광역시,유성구,궁동,220,3020012200,3020054000,127.3404354,36.36595398,20231220
KCLANPO23N000025124,19878998,구봉사랑유치원자연학습관,60500,N,4423040025102220005,충청남도,논산시,가야곡면,222-5,4423040025,4423040000,127.1803778,36.17044361,20231220
KCLANPO23N000024802,19869232,씨알농원교육체험장,60500,N,4579025029105830000,전라북도,고창군,고창읍,583,4579025029,4579025000,126.6967654,35.4076619,20231220
KCLANPO23N000022124,18349162,주식회사렌고,60400,N,2641010800104190011,부산광역시,금정구,장전동,419-11,2641010800,2641061000,129.0851641,35.23223291,20231220
KCLANPO23N000024235,19868437,대모산공원서울유아숲체험현장,60500,N,1168011400104360000,서울특별시,강남구,일원동,436,1168011400,1168072000,127.0756273,37.47998789,20231220
KCLANPO23N000041832,21879838,용대관광지,60500,N,5181032024117950000,강원특별자치도,인제군,북면,1795,5181032024,5181032000,128.306796,38.1857998,20231220
KCLANPO23N000024334,19868588,철문,60500,N,4111113900200270001,경기도,수원시 장안구,하광교동,산27-1,4111113900,4111160000,127.0278377,37.32669506,20231220
KCLANPO23N000021909,18329395,더트래블러스,60400,N,1144012100101550027,서울특별시,마포구,동교동,155-27,1144012100,1144066000,126.9251943,37.55836107,20231220
KCLANPO23N000024454,19868787,까치내관광휴양지,60500,N,4479032027100300029,충청남도,청양군,대치면,30-29,4479032027,4479032000,126.863352,36.39541347,20231220
KCLANPO23N000025242,19903356,아리랑마을체험관,60500,N,4690034028100110004,전라남도,진도군,임회면,11-4,4690034028,4690034000,126.2317933,34.3816995,20231220
KCLANPO23N000024684,19869090,순국경찰관13용사성역,60500,N,4380033021200650001,충청북도,단양군,영춘면,산65-1,4380033021,4380033000,128.492558,37.07963196,20231220
KCLANPO23N000024611,19869001,구레울체험마을,60500,N,4476034022101490000,충청남도,부여군,내산면,149,4476034022,4476034000,126.7730494,36.24828456,20231220
KCLANPO23N000024274,19868497,꾸러기체험학습장,60500,N,2826010800200070000,인천광역시,서구,가정동,산7,2826010800,2826054300,126.6793992,37.53480968,20231220
KCLANPO23N000024444,19868774,메아리마을,60500,N,4623036024203450001,전라남도,광양시,다압면,산345-1,4623036024,4623036000,127.6502319,35.15405297,20231220
KCLANPO23N000024940,19869387,제승당휴양소,60500,N,4822036022107690001,경상남도,통영시,한산면,769-1,4822036022,4822036000,128.4756086,34.79897777,20231220
KCLANPO23N000025139,19879017,플레이랜드,60500,N,4812312400100230000,경상남도,창원시 성산구,반지동,23,4812312400,4812351000,128.6695722,35.24535481,20231220
KCLANPO23N000024832,19869267,신비의돌,60500,N,4888037021118550058,경상남도,거창군,남상면,1855-58,4888037021,4888037000,127.9008611,35.63470288,20231220
KCLANPO23N000025258,19903421,제도리김치체험장,60500,N,5115032026116890002,강원특별자치도,강릉시,왕산면,1689-2,5115032026,5115032000,128.734338,37.5577624,20231220
KCLANPO23N000021918,18329406,더투어스네트워크,60400,N,1114010200100920000,서울특별시,중구,다동,92,1114010200,1114055000,126.9817001,37.56784001,20231220
KCLANPO23N000024672,19869078,천방산풍광,60500,N,4477037021200570011,충청남도,서천군,문산면,산57-11,4477037021,4477037000,126.7331529,36.13613901,20231220
KCLANPO23N000024725,19869137,봉강마을,60500,N,4725043027200250005,경상북도,상주시,외서면,산25-5,4725043027,4725043000,128.0969,36.47049294,20231220
KCLANPO23N000021908,18329394,대종매니지먼트,60400,N,1123010200107930000,서울특별시,동대문구,용두동,793,1123010200,1123053600,127.0418246,37.57874774,20231220
KCLANPO23N000023221,18910518,프리가트,60400,N,1121510300102520016,서울특별시,광진구,구의동,252-16,1121510300,1121585000,127.0838519,37.53824701,20231220
KCLANPO23N000024593,19868977,익산신작리곰솔,60500,N,4514038021105200000,전라북도,익산시,망성면,520,4514038021,4514038000,127.02015,36.13844869,20231220
KCLANPO23N000025130,19879006,고은시인생가,60500,N,4513014500101370000,전라북도,군산시,미룡동,137,4513014500,4513070300,126.6956675,35.94213137,20231220
KCLANPO23N000024886,19869328,유선대,60500,N,4519031028200350000,전라북도,남원시,주천면,산35,4519031028,4519031000,127.4729776,35.38767688,20231220
KCLANPO23N000021847,18327930,세계로투어,60400,N,5176035027103550001,강원특별자치도,평창군,용평면,355-1,5176035027,5176035000,128.4138619,37.58615842,20231220
KCLANPO23N000024393,19868694,우도봉,60500,N,5011033021200370000,제주특별자치도,제주시,우도면,산37,5011033021,5011033000,126.9641251,33.4922263,20231220
KCLANPO23N000024667,19869073,성터,60500,N,4313032525200310002,충청북도,충주시,수안보면,산31-2,4313032525,4313032500,128.0856191,36.80213711,20231220
KCLANPO23N000024726,19869138,난계국악기제작체험장,60500,N,4374040026105490001,충청북도,영동군,심천면,549-1,4374040026,4374040000,127.704509,36.20928603,20231220
KCLANPO23N000021911,18329398,메디코퍼,60400,N,2820010100111260003,인천광역시,남동구,구월동,1126-3,2820010100,2820052100,126.7021512,37.44974722,20231220
KCLANPO23N000024482,19868828,평택딸기농장,60500,N,4122025926101700004,경기도,평택시,청북읍,170-4,4122025926,4122025900,126.9526379,37.04015985,20231220
KCLANPO23N000025058,19878861,환상선눈꽃열차,60500,N,4792039023201040000,경상북도,봉화군,석포면,산104,4792039023,4792039000,129.0846875,36.9960429,20231220
KCLANPO23N000024499,19868849,주얼리뱃터,60500,N,4148037031103810003,경기도,파주시,적성면,381-3,4148037031,4148037000,126.89385,37.98985127,20231220
KCLANPO23N000021897,18329382,디에고투어,60400,N,2824510500100720008,인천광역시,계양구,임학동,72-8,2824510500,2824572000,126.7342405,37.54325126,20231220
KCLANPO23N000024449,19868781,마근담마을,60500,N,4886036022200040001,경상남도,산청군,시천면,산4-1,4886036022,4886036000,127.8582625,35.3184667,20231220
KCLANPO23N000022914,18860998,브이아이피국제여행,60400,N,4146510200111880005,경기도,용인시 수지구,죽전동,1188-5,4146510200,4146554000,127.1276054,37.33186237,20231220
KCLANPO23N000022159,18351601,주포시즌여행사,60400,N,4157025023108150009,경기도,김포시,통진읍,815-9,4157025023,4157025000,126.5965391,37.69626974,20231220
KCLANPO23N000024481,19868826,말아저씨의갯벌랜드,60500,N,2871033025102770004,인천광역시,강화군,길상면,277-4,2871033025,2871033000,126.5168228,37.60726743,20231220
KCLANPO23N000024709,19869118,한중문화복지교류중앙회,60500,N,4418041021101350007,충청남도,보령시,주교면,135-7,4418041021,4418041000,126.5682543,36.39427848,20231220
KCLANPO23N000024865,19869307,흥부마을생거지,60500,N,4519045027104040006,전라북도,남원시,아영면,404-6,4519045027,4519045000,127.5887223,35.51989156,20231220
KCLANPO23N000024712,19869121,배내골마을,60500,N,4833032026105280003,경상남도,양산시,원동면,528-3,4833032026,4833032000,128.9977696,35.50380696,20231220
KCLANPO23N000024784,19869211,월미도일출,60500,N,5123025321100620000,강원특별자치도,삼척시,원덕읍,62,5123025321,5123025300,129.3256125,37.27974173,20231220
KCLANPO23N000021836,18327917,나오스월드,60400,N,2811012200100030014,인천광역시,중구,사동,3-14,2811012200,2811053000,126.6243769,37.46942248,20231220
KCLANPO23N000022569,18493022,코쿤투어,60400,N,5011025341128880000,제주특별자치도,제주시,애월읍,2888,5011025341,5011025300,126.3909118,33.48267011,20231220
KCLANPO23N000025162,19879106,일주문,60500,N,4713013400109990000,경상북도,경주시,진현동,999,4713013400,4713065000,129.3498486,35.79180526,20231220
KCLANPO23N000024931,19869377,광양용강영어타운,60500,N,4623025030108900000,전라남도,광양시,광양읍,890,4623025030,4623025000,127.6094778,34.97398429,20231220
KCLANPO23N000024794,19869223,와룡담,60500,N,4573032028202340001,전라북도,무주군,설천면,산234-1,4573032028,4573032000,127.767343,35.95982698,20231220
KCLANPO23N000024650,19869052,쌍벽,60500,N,4376034024200180001,충청북도,괴산군,칠성면,산18-1,4376034024,4376034000,127.9039207,36.73556767,20231220
KCLANPO23N000021990,18330986,주식회사루이블랑코리아,60400,N,1168010100107060013,서울특별시,강남구,역삼동,706-13,1168010100,1168065000,127.0435699,37.50193614,20231220
KCLANPO23N000021894,18329379,바닐라레저앤마케팅,60400,N,4482525022107150011,충청남도,태안군,태안읍,715-11,4482525022,4482525000,126.3001213,36.7460787,20231220
KCLANPO23N000016917,16982026,오일장개발,60400,N,5013032021106290001,제주특별자치도,서귀포시,표선면,629-1,5013032021,5013032000,126.8329164,33.32581439,20231220
KCLANPO23N000024944,19869392,갯들소리마을체험관,60500,N,4681035023111190005,전라남도,강진군,신전면,1119-5,4681035023,4681035000,126.7457739,34.49913204,20231220
KCLANPO23N000022154,18351594,주레드빈투어,60400,N,2914012800111450007,광주광역시,서구,풍암동,1145-7,2914012800,2914083000,126.8842654,35.12842018,20231220
KCLANPO23N000025037,19878777,펀테마파크숲속바이크,60500,N,5011025930120190005,제주특별자치도,제주시,조천읍,2019-5,5011025930,5011025900,126.7012688,33.47872336,20231220
KCLANPO23N000025273,19911978,페이스도장,60500,N,2811014400100070013,인천광역시,중구,송월동3가,7-13,2811014400,2811061500,126.6210562,37.47763024,20231220
KCLANPO23N000023190,18908804,선시티,60400,N,1153010200106110026,서울특별시,구로구,구로동,611-26,1153010200,1153053000,126.8769636,37.50459382,20231220
KCLANPO23N000024943,19869391,엘더베리팜,60500,N,4683035028102820004,전라남도,영암군,도포면,282-4,4683035028,4683035000,126.6675229,34.83720841,20231220
KCLANPO23N000024737,19869156,연자대,60500,N,5115037028203990000,강원특별자치도,강릉시,연곡면,산399,5115037028,5115037000,128.720344,37.82771442,20231220
KCLANPO23N000025228,19903285,JMGKOREA,60500,N,1165010200102320000,서울특별시,서초구,양재동,232,1165010200,1165065200,127.0391349,37.46649064,20231220
KCLANPO23N000022196,18353139,주에스큐이모션,60400,N,1150010100102400021,서울특별시,강서구,염창동,240-21,1150010100,1150051000,126.8643473,37.55711618,20231220
KCLANPO23N000025023,19878755,태종대자갈마당,60500,N,2620012100200290001,부산광역시,영도구,동삼동,산29-1,2620012100,2620066000,129.0899876,35.0533833,20231220
KCLANPO23N000022531,18487968,영남투어,60400,N,2726011300113590000,대구광역시,수성구,범물동,1359,2726011300,2726066200,128.6378541,35.81646364,20231220
KCLANPO23N000021941,18329429,티비엠,60400,N,4127310800109940006,경기도,안산시 단원구,원곡동,994-6,4127310800,4127354500,126.7893477,37.3237867,20231220
KCLANPO23N000024349,19868616,쭈니네농장,60500,N,2824511000101830001,인천광역시,계양구,동양동,183-1,2824511000,2824573000,126.7654397,37.55896693,20231220
KCLANPO23N000021840,18327921,파파고월드여행사,60400,N,4413110800104680009,충청남도,천안시 동남구,구성동,468-9,4413110800,4413158000,127.1592668,36.79541192,20231220
